"x","y"
5.60800457140431,9.9395591695793
0.0924154347740114,9.43611738272011
5.73339689755812,7.98233680659905
1.12631297670305,8.53587148245424
5.86387876654044,6.23464078875259
0.365101636853069,9.51943704858422
4.61922488408163,7.9630338284187
4.93047706782818,6.16195671493188
0.105814412236214,9.23432538751513
6.58056073822081,5.40869558695704
0.70302661973983,9.45111197186634
2.96700519742444,9.58150388207287
1.19143373565748,9.09833055455238
6.81667704833671,9.60765827680007
3.53526725666597,9.48474189965054
1.10118001233786,7.64205330284312
1.31585790077224,7.44060185039416
9.38951628748327,9.10388003336266
3.33571837283671,6.57889572437853
1.91157466266304,9.12223082734272
2.39572813268751,5.30422549229115
7.92131365276873,9.76740077603608
1.01197549840435,8.85114417877048
4.20319829601794,6.56005250290036
2.62637209380046,6.27196609042585
3.81776086986065,9.17649945244193
0.394742626231164,9.15437494870275
9.21128532616422,5.0603410997428
0.53221897687763,9.58115450339392
2.66388141782954,9.87232289975509
0.380717036314309,8.38416688144207
8.99129363009706,9.88103959243745
0.676378274802119,3.38601535186172
2.13205090956762,6.93063697079197
6.72259135637432,4.33955818880349
3.28751029679552,5.81470377976075
3.5141628747806,7.1362616866827
3.13676472520456,5.48483587102965
1.28864844795316,4.50731843709946
3.68092487566173,6.99845192255452
5.74545359006152,5.64176492393017
0.257781117688864,9.08471771748737
6.40097618335858,9.78649969911203
8.84269396075979,8.26558336149901
1.26418890664354,8.75654739560559
0.227885239291936,2.69875010009855
6.53401939431205,7.37084660911933
1.99825076386333,5.76243242947385
3.85541502386332,9.46599518647417
4.8713163449429,5.56574414717034
6.6304237046279,9.02627541450784
5.99086730973795,9.81323741143569
4.99606994213536,6.89518537838012
3.86325836647302,8.0324681289494
3.79426259314641,7.75326367234811
1.6702178446576,9.80710020521656
2.83211976056919,9.58782432833686
2.14164475677535,9.05780391069129
1.14667747635394,8.73322476865724
7.52847535070032,9.30819959612563
7.3033265536651,8.63688266137615
5.02424346515909,6.98030800092965
9.32727792300284,8.65520881023258
4.66085432562977,5.36773529369384
1.60134337842464,8.08113757288083
2.55199908744544,8.28710682690144
3.70235691778362,9.02125129243359
0.471478735562414,3.53529990883544
1.76245723851025,8.8438702118583
8.64515184191987,9.06600833404809
3.15460999961942,1.78678221302107
8.00352610182017,9.06689176801592
2.87789867725223,9.17656261939555
6.67676030192524,8.76451108139008
7.25691279396415,9.46213503135368
2.67510914243758,8.9796863286756
0.697036182973534,7.54908983130008
7.74440799374133,9.61929954122752
1.52540927054361,8.94019355997443
3.54617074364796,9.21528199221939
9.26746480865404,6.59194838954136
1.05491420486942,1.74184548668563
5.14863349031657,9.01208498282358
2.14511477388442,9.93119770195335
4.87089175032452,9.1542514692992
2.94437508331612,9.65241710655391
6.24333416344598,8.67469552438706
0.813405755907297,4.99509757850319
0.806591901928186,9.51808660989627
2.65789237106219,9.51339182443917
0.0744684087112546,1.14147867774591
0.518501282203943,8.64680777769536
8.41975528048351,7.53583393758163
2.49089082935825,9.89586741663516
1.70380412833765,9.0161693119444
0.233207603450865,9.78104430250823
4.83309644274414,9.78601156268269
9.51504672411829,5.43230694485828
5.49164075404406,7.78561731101945
2.32119431253523,6.97635071119294
7.70212464267388,6.10738175688311
0.332404440268874,8.24980645207688
1.06732348911464,5.31407108064741
7.38141958368942,8.84574980707839
9.17233574902639,8.7171718897298
6.32352910703048,9.80931495316327
0.634254089090973,7.94527207734063
4.97592963511124,7.22314863465726
5.65707488451153,0.694848515558988
5.50717442063615,9.6392083610408
2.60508737992495,5.65642709610984
2.02173495665193,8.55430351337418
1.96275347610936,8.02598309470341
3.08664170792326,7.12321162922308
1.48980134632438,8.44452128978446
0.464838915504515,7.53909055376425
1.17384209996089,7.50006614718586
7.48604292748496,7.98803228652105
4.34106684522703,8.76298008719459
4.64978524018079,8.89983535045758
1.54943838017061,9.50059951283038
1.06910562608391,7.94102673884481
8.41072637122124,9.75595339434221
8.87241371208802,8.39429028797895
2.25734495790675,4.8790252325125
4.43307389970869,9.34169421903789
2.32844164595008,7.88976109819487
7.95803255634382,8.38171642273664
7.92355542303994,9.97944945702329
5.82241954049096,6.56258100643754
2.57757276296616,0.494067112449557
6.31728522479534,8.00114474957809
3.32251189975068,6.25844493508339
5.61027870746329,7.33587634749711
3.92249437980354,6.65965713560581
2.13150112889707,4.27784499013796
0.0204951711930335,4.68159050215036
0.932860020548105,8.84886111598462
1.70223007444292,7.28575786808506
1.83029818348587,7.4634722317569
1.31711694877595,8.96037661004812
4.96389586944133,7.16985211707652
1.8744084937498,7.71877141902223
3.48924364894629,9.81797655345872
3.81698937620968,4.61601430317387
4.91942470660433,8.45675139920786
1.82214855914935,8.61003168392926
5.72979872813448,5.60727628413588
1.7896439274773,9.16174711659551
7.49188797082752,9.58032959839329
0.741716718766838,9.58668422885239
6.93003840977326,8.47560800146312
0.762217987794429,8.38440602878109
0.437662086915225,7.09148657508194
2.01683028368279,8.55519308708608
4.62201150832698,3.38491233764216
6.50383380707353,9.2945007304661
8.19321469636634,7.85140428692102
2.63839196413755,1.09656615881249
3.9468988426961,0.259480783715844
0.144305662252009,7.77078452752903
5.57260063709691,6.73231262946501
0.43739415705204,7.93691706145182
1.75908584147692,6.30610763095319
0.25271310005337,9.29616457549855
6.0760467662476,7.34404149465263
0.352670059073716,8.70927084237337
4.95915370061994,9.03979441383854
3.95495278062299,9.7394629730843
5.9697055676952,3.79042342305183
0.951841839123517,5.77762223081663
2.28266196558252,4.93295915424824
4.6902958676219,5.12162671657279
4.53220445429906,7.92419870151207
0.494522128719836,6.45711328834295
5.01059908652678,5.83484985632822
1.90376011887565,1.75585785880685
3.60186426667497,9.31159559171647
0.0236639031209052,9.70969771500677
2.63141726376489,9.96800101362169
3.38365199277177,6.1601654230617
4.936426600907,7.5367696583271
2.84049612469971,9.70233760541305
4.55396624747664,8.49693849915639
4.51306664384902,9.4900162005797
0.0508445571176708,9.71936943475157
0.269885908346623,9.4929010886699
5.45443987473845,5.78008206328377
1.13142269896343,7.32420975342393
1.62466872250661,6.46175497211516
4.44693769793957,4.79723708005622
4.82704877154902,7.40986104356125
1.04942758800462,4.15666157379746
2.24901279201731,2.09551871055737
3.63113537896425,9.73352642729878
1.59890444483608,7.81274689128622
2.26397969760001,5.26039861608297
5.53460279479623,8.43480850337073
3.46614092355594,5.7771503389813
7.06839819904417,6.38337323674932
2.7973320055753,7.03628972172737
1.90264875069261,2.32929581543431
5.2243652404286,9.98226620722562
2.13230171939358,9.37631370965391
4.0968430112116,6.10953396651894
3.77643885090947,8.47498470917344
1.50655660079792,5.66989637212828
7.00252793729305,9.9656377104111
3.77656415337697,9.73140393616632
0.165760924573988,8.47034454112872
2.96324044233188,9.09606388304383
9.80827497318387,8.38164416607469
0.696499228943139,4.56841958221048
1.91093530273065,9.327031171415
0.718132068868726,8.67290833964944
2.80260203406215,8.34325416944921
1.1763350549154,5.88272994617
5.42547786375508,9.65257588773966
0.515279266983271,9.89840842783451
0.596832556184381,1.82464889949188
2.05718157580122,9.84199616359547
7.62994799297303,5.81023789709434
1.15730556193739,8.8577950745821
0.996472388505936,6.08788149198517
0.513031689915806,8.74982830369845
3.42724456451833,8.60447686165571
7.45742870029062,9.33773881755769
0.994368141982704,7.48214098857716
5.44055555248633,7.49775178264827
1.47821194026619,8.83556172484532
9.840630707331,9.19019578024745
2.76345510734245,6.51507219066843
5.40339178405702,6.21612822636962
2.47183596715331,4.91333317710087
3.63192623713985,8.32740623271093
7.98039140179753,6.0032513923943
0.182052948512137,5.15974279493093
5.50246786791831,9.92464139824733
7.98156791832298,9.76144686806947
0.472608448471874,9.72082930384204
5.77582132769749,6.34229321731254
0.289432015269995,8.56927676592022
0.447566607035697,9.05772403581068
9.04805813217536,8.97110710153356
9.06430469593033,8.08673090767115
2.00506221037358,9.08400780288503
2.87936587817967,7.32640649424866
0.82916549872607,6.5750585636124
0.128109387587756,8.54311103234068
5.8816354884766,6.20345881441608
0.275584198534489,8.94627172965556
0.85998801747337,9.88675213651732
6.37386813061312,9.61767163826153
7.27381472941488,9.91424049949273
1.51323514292017,4.52046885387972
7.06072177505121,9.21855340478942
7.38431323785335,9.83325610402972
0.481214437168092,9.93319531902671
2.42354781366885,9.9211318558082
0.970549532212317,8.54436539812014
1.11530747264624,8.04550420260057
2.16006842441857,9.68964294996113
6.22955137398094,4.06971497926861
5.24331581313163,6.43666725605726
4.09435361390933,8.80562113597989
1.61466979188845,8.02365763112903
2.95397545443848,9.50412357458845
8.77869403222576,8.71291178744286
0.0737788411788642,7.59758709929883
0.794914846774191,7.9587438586168
1.5008936310187,9.18697565095499
0.438204575330019,9.88915466004983
6.63792848587036,9.67272595036775
0.212180512025952,9.6288314810954
0.145062420051545,6.60364537034184
6.68653472093865,8.85931669967249
4.83984621241689,8.45149293076247
1.01154719479382,8.63118607550859
0.513819004409015,8.66003299830481
0.567429233342409,4.02647498063743
3.40792853152379,5.59429766144603
1.18767082458362,9.07157759880647
8.55752702336758,9.87927000736818
1.84197106165811,8.94353515235707
6.11052602063864,8.86812242679298
3.27221557265148,9.32865763315931
2.15192804811522,6.5581814525649
1.40974347479641,8.37264054222032
2.3446049564518,6.65610090829432
5.76305139344186,6.82950841262937
0.29160819016397,8.34985892986879
3.14895892282948,9.54335268586874
0.838616534601897,9.74244497017935
3.1181269325316,5.38194316439331
0.674295732751489,9.47194619104266
3.1317225121893,9.18020550860092
6.25630579423159,7.8276079101488
5.28366091195494,1.3438752037473
3.34847465157509,9.47233282960951
0.802227740641683,9.57838287809864
1.33504817029461,7.9250149265863
1.78107586922124,7.33079680940136
3.40851489687338,7.43121389998123
6.1119662062265,7.59389074053615
4.14795191027224,6.22437443351373
0.354550022166222,6.19005898013711
1.6554575227201,6.31288045784459
7.27903742110357,3.35212252801284
0.102860785555094,9.55369955860078
0.323415177408606,9.78416307363659
4.50130628654733,9.80279792333022
6.05012258514762,8.75102244084701
6.08202316565439,9.75779471220449
8.83213403634727,5.04208567319438
0.508666757959872,6.50665869703516
0.784610479604453,6.8159773061052
1.0029614251107,9.71273171948269
2.2751113655977,6.37401812477037
1.34831151692197,8.22129250271246
0.949146200437099,6.74512567464262
1.70045616105199,9.31533755036071
6.2162317475304,8.54526337236166
0.77979936497286,7.31934265466407
0.97367241512984,6.87092376407236
4.7747416421771,6.31375096505508
0.573308665771037,9.13266692776233
7.018830596935,9.41050787921995
2.42978749563918,7.62324249837548
2.74772594682872,8.75396189978346
9.12894972134382,7.38130871905014
0.0766072189435363,8.05540981469676
4.85629589529708,8.35100214695558
7.03545245574787,9.92125078570098
0.652145412750542,5.90398403583094
0.053460777271539,9.81492687016726
6.06763794785365,8.20056288968772
0.044463099911809,5.71521272882819
0.590286098886281,9.08887757686898
9.33901305077597,9.98606435023248
0.938206498976797,6.89546023262665
2.87218411453068,5.5597914243117
3.10768169350922,7.31882597319782
2.78478269232437,8.91580304829404
0.902452361769974,9.9464658042416
0.270202327519655,6.1274346918799
3.971991406288,7.4955000099726
1.51663993252441,7.07960608648136
7.2525769774802,9.6331011550501
5.59213406173512,6.6787453298457
4.34332381235436,9.52424668008462
2.13238937081769,4.20594227034599
2.03384807799011,7.16851177392527
4.99699983280152,7.03899027546868
1.6735943313688,7.4871115735732
3.2685445388779,9.75659264018759
0.457478733733296,9.08829670399427
1.65623846463859,7.58740645134822
1.61865269066766,9.96249220333993
0.245743745472282,5.80618938198313
9.62982672965154,9.89251047605649
0.0449566915631294,8.00164322368801
8.00326685188338,9.3872515228577
2.72677500732243,6.48875315673649
5.52198021207005,8.65190564421937
2.57832225644961,4.32757242815569
1.79587711114436,9.41427177749574
0.329915874172002,1.42576165962964
1.23304358683527,7.87426579510793
0.75030357344076,9.53326378948987
1.25782072311267,6.16110129049048
7.90308570256457,9.36972638126463
0.973012023605406,9.34573944658041
6.06327763525769,6.05497212614864
3.79906060872599,8.73819433618337
1.66728715179488,9.90076452260837
2.30231057386845,7.08311573602259
1.31626408314332,6.45499870879576
0.772748480085284,5.73529182234779
5.65044404705986,7.70721432287246
8.36676688399166,7.3569020582363
0.0928384670987725,6.58527926076204
2.99204355338588,6.62455914542079
8.14538805512711,2.81886288430542
6.61103202961385,9.94392966618761
8.54084252845496,8.74995012301952
1.77762200357392,4.95212552370504
0.566444739233702,4.45421599084511
4.2523636110127,8.22597680380568
0.325051050167531,6.61151838023216
5.55794404121116,4.0578408469446
4.33006135281175,5.39807226974517
3.73887265101075,7.93851770460606
0.539950579404831,6.88425747910514
2.21503501757979,7.4355853931047
0.163882784545422,8.01799278240651
1.46159447496757,8.6224104790017
2.43677320890129,7.55209251772612
5.0633542612195,7.52300744410604
8.43574712984264,8.84547404479235
0.13693806482479,8.14891814021394
1.00791765376925,9.35181588167325
8.93095595063642,9.97859890572727
4.13849828764796,4.88723620539531
1.59988690633327,1.21729585109279
4.25741479033604,7.45017224689946
0.64479517750442,8.1186939147301
8.40132075361907,9.82502528466284
6.03939688531682,6.41491117887199
0.237110150046647,9.30317075224593
1.04133176617324,4.66051133815199
5.34131257096305,8.60623092390597
0.0856159999966621,9.72724257502705
5.06826255936176,4.03749103425071
8.64947533467785,8.02641071612015
4.71867789048702,6.7854607058689
8.67171360645443,9.64368995744735
6.32998950546607,5.86021177237853
1.85687428805977,9.43824865622446
5.26389305246994,9.952295164112
3.4289268986322,8.01351450849324
6.15420724265277,5.48342091962695
2.85640383372083,9.3994630756788
2.87486094748601,7.12750195059925
2.38818165613338,8.55396569008008
0.558547147084028,9.94027729146183
0.588122478220612,7.60056726867333
6.01043371483684,9.05700705247
6.14461759570986,6.56154271448031
3.01026406697929,6.36821587802842
4.91428814362735,9.74759418517351
2.94362392043695,8.68995543569326
5.13494411483407,2.04404911957681
3.64899613661692,8.95268453517929
1.90941624110565,7.76111791608855
0.424355221912265,7.72609147941694
0.865154261700809,8.62580039305612
4.25277398666367,9.94050633395091
2.05638478277251,7.19390244921669
0.00242453068494797,5.4860360128805
5.35616697277874,9.60149513790384
3.37786923861131,9.91479740478098
5.92478357953951,9.03815306955948
0.494586562272161,6.07313191751018
0.326131931506097,9.76314846193418
0.240440294146538,9.07135136192665
8.86466646101326,8.66246696095914
3.77658310113475,2.81932708574459
2.7648845477961,4.33973682578653
4.24154734937474,9.3768949736841
7.43489569053054,9.88167793722823
4.21147242886946,4.44356166291982
3.68054523598403,5.69019901799038
8.39711496606469,8.88043361483142
0.169830003287643,4.25465709762648
3.16692784195766,8.56817475985736
3.4910460235551,8.88473158469424
6.90561878727749,8.75929515808821
0.263854109216481,6.94821670418605
4.76917573716491,6.67458679527044
2.11736305616796,5.8522606221959
2.8122077207081,8.62205018056557
4.72125137690455,8.73038369929418
5.71846548467875,7.26841707713902
3.00855471054092,2.75006015086547
7.72622080985457,6.94577763322741
0.489876614883542,9.95838425587863
0.0597493234090507,8.73260236345232
0.84393743891269,9.64919018326327
3.55696611804888,4.33850473491475
3.31216272898018,4.88235468044877
2.88154645357281,3.11920551816002
1.04392193257809,3.27847961103544
3.74364040791988,6.7142909555696
6.52471668552607,8.47774381283671
7.17234621057287,9.38995997654274
1.16817134432495,7.90417690295726
3.00227099331096,6.57036770833656
8.78962716786191,7.49246200313792
0.965473642572761,7.65435209032148
6.94528170861304,8.56528874021024
0.990371401421726,4.99785911291838
4.24215962877497,7.68209239235148
6.25212263548747,5.75374904321507
2.1859089192003,9.28120371652767
0.320493299514055,3.38279600022361
2.02821800718084,7.70783018320799
2.37075782380998,6.4908228861168
2.90173258399591,7.850671117194
5.09914507623762,7.88651717128232
1.33589801611379,9.49135205475613
2.42123606614769,7.83786506392062
1.94704051362351,0.894171867985278
8.77082191873342,9.39779760781676
0.573294684290886,3.15445553744212
1.63785700919107,8.4364413889125
0.673566339537501,9.42975996993482
7.73804830154404,8.99342068703845
0.445305530447513,6.88131319126114
3.68609759956598,7.82076739706099
5.67149109905586,9.7109340922907
3.07429519249126,6.14841344999149
1.62664390401915,7.931525320746
2.49407374765724,9.68190317042172
3.90301234554499,2.99824566580355
8.19441281491891,3.65230919327587
0.607630228623748,4.32785383192822
1.23536359285936,8.14068782841787
0.231313235126436,9.62430544663221
1.98405252071097,7.84404373029247
0.475025901105255,7.28832393418998
1.08622246421874,8.54561926331371
0.980823470745236,9.52678648056462
6.42521313158795,8.92280589789152
8.51870878133923,5.66271773306653
4.09726367797703,9.76787149673328
2.11329161422327,6.13097235793248
1.19916967349127,8.44738561892882
0.0579441804438829,5.48831165069714
3.94473655382171,9.26378220785409
5.44013461098075,8.86263484833762
3.55687918839976,6.73509877175093
3.15625501098111,1.23989071464166
5.9667633799836,2.61671469546854
6.89286025473848,3.34547665668651
8.56448548147455,6.25033526448533
6.34462180780247,6.46354088559747
3.14234496327117,7.90183317381889
6.0644734906964,3.25453471392393
5.52866136422381,4.85013937111944
7.44576405500993,3.49279924295843
6.84412752045318,6.98202047031373
6.26395589206368,7.21994367893785
7.52420036587864,2.32568613952026
2.18234600499272,0.929027097299695
7.43729641661048,4.26903501152992
0.300311932805926,1.67847328353673
2.01989606954157,0.429072992410511
3.68680961430073,0.3957818611525
3.24347818968818,2.2121767885983
4.5568722509779,5.67753018345684
3.04571992484853,5.87850878713652
4.81484554475173,4.23700674669817
7.34596234280616,1.039328656625
3.27420799061656,5.09967608610168
6.94083875510842,1.78312528179958
1.83220755541697,3.49293719045818
6.06862652814016,2.21820206614211
2.78080860618502,0.854754941537976
5.50588924437761,0.26585177751258
4.26596127916127,0.463573269080371
5.09239186998457,9.27312610903755
6.93103235214949,1.00299781421199
4.9977826164104,8.68538309354335
2.13189438218251,0.161930923350155
4.94209680473432,1.37280823430046
4.1455241618678,3.74153852695599
1.6978375823237,3.14306447282434
5.0854501943104,2.2563950275071
5.35754777723923,5.45156531268731
5.09771667420864,0.47822332708165
0.487626045942307,5.64503477886319
7.54882877226919,5.16780735226348
3.32285918761045,4.24506274983287
6.62165220361203,1.58595798769966
9.79217964457348,4.98693137429655
1.5873842779547,5.1377471559681
1.57206176081672,4.26274279132485
7.24012474296615,7.64310920843855
0.3797637228854,0.362794729880989
6.40677744057029,1.30191477714106
9.80920117814094,0.0520004844292998
